"datetime.href","datetime.text","user.href","user.text","comment.href","comment.text","url"
"http://upload.wikimedia.org/wikipedia/commons/e/e7/Harmon_Killebrew_1962.png","00:18, 17 April 2010","http://commons.wikimedia.org/wiki/User:Wizardman","Wizardman (talk | contribs)","http://commons.wikimedia.org/wiki/Baseball","{{Information |Description={{en|1={{en|1=An image of Major League Baseball Hall of Famer en:Harmon Killebrew with the twins in 1962.}}}} |Source=Baseball Digest, back cover, April 1962 issue. [http://books.google.com/books?id=hC0DAAAAMBAJ&printse","http://commons.wikimedia.org/wiki/File:Harmon_Killebrew_1962.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Johnny_Vander_Meer.png"
"http://upload.wikimedia.org/wikipedia/commons/e/e7/Johnny_Vander_Meer.png","01:12, 17 April 2010","http://commons.wikimedia.org/wiki/User:Wizardman","Wizardman (talk | contribs)","http://commons.wikimedia.org/wiki/Baseball","{{Information |Description={{en|1=An image of Major League Baseball pitcher en:Johnny Vander Meer.}} |Source=Baseball Digest, back cover, May 1948 issue. [http://books.google.com/books?id=GC4DAAAAMBAJ&printsec=frontcover&lr=#v=onepage&q&f=false]","http://commons.wikimedia.org/wiki/File:Johnny_Vander_Meer.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Whitey_Kurowski.png"
"http://upload.wikimedia.org/wikipedia/commons/0/06/Whitey_Kurowski.png","02:35, 11 January 2010","http://commons.wikimedia.org/wiki/User:Wizardman","Wizardman (talk | contribs)","http://commons.wikimedia.org/wiki/Baseball","{{Information |Description={{en|1=An image of Major League Baseball third baseman en:Whitey Kurowski.}} |Source=Baseball Digest, inside front cover, July 1947 issue. [http://books.google.com/books?id=ji4DAAAAMBAJ&printsec=frontcover&rview=1&sourc","http://commons.wikimedia.org/wiki/File:Whitey_Kurowski.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Casey_Stengel_1951.png"
"http://upload.wikimedia.org/wikipedia/commons/9/9f/Casey_Stengel_1951.png","22:18, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Original caption: 'In charade fashion, New York Yankees act out hopes of 18th pennant in 1951. Manager Casey Stengel points to goal on Bob Muncrief's back, while combined uniforms of (l. to r.) Frank Shea, Joe DiMagg","http://commons.wikimedia.org/wiki/File:Casey_Stengel_1951.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Edwin_Lee_Mathews_head_shot,_circa_1963.jpg"
"http://upload.wikimedia.org/wikipedia/commons/1/1b/Edwin_Lee_Mathews_head_shot%2C_circa_1963.jpg","20:29, 26 August 2009","http://commons.wikimedia.org/wiki/User:Struthious_Bandersnatch","Struthious Bandersnatch (talk | contribs)","http://en.wikipedia.org/wiki/Edwin_Lee_Mathews","{{Information |Description=Circa 1963 head shot photograph of American baseball player Edwin Lee Mathews wearing a Milwaukee Braves cap. |Source=Google Books - {{cite journal | title = Eddie Mathews' Privat","http://commons.wikimedia.org/wiki/File:Edwin_Lee_Mathews_head_shot,_circa_1963.jpg"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Harmon_Killebrew_1959.png"
"http://upload.wikimedia.org/wikipedia/commons/c/cd/Harmon_Killebrew_1959.png","22:43, 7 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=Washington Senators third baseman and Hall of Famer {{w|Harmon Killebrew}}.}} |Source =Baseball Digest, front cover, July 1959 issue. [http://books.google.com/books?id=hC8DAAAAMBAJ&lpg=PA87&dq=baseball%20diges","http://commons.wikimedia.org/wiki/File:Harmon_Killebrew_1959.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Elston_Howard_1961.png"
"http://upload.wikimedia.org/wikipedia/commons/a/a2/Elston_Howard_1961.png","20:44, 4 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=New York Yankees catcher {{w|Elston Howard}} looks at the call of umpire {{w|Jocko Conlan}} during the 1961 World Series.}} |Source =Baseball Digest, front cover, December 1961-Janurary 1962 issue. [http://boo","http://commons.wikimedia.org/wiki/File:Elston_Howard_1961.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Joe_McCarthy.png"
"http://upload.wikimedia.org/wikipedia/commons/a/a2/Joe_McCarthy.png","00:55, 17 April 2010","http://commons.wikimedia.org/wiki/User:Wizardman","Wizardman (talk | contribs)","http://commons.wikimedia.org/wiki/Baseball","{{Information |Description={{en|1=An image of Major League Baseball Hall of Fame manager Joe McCarthy.}} |Source=Baseball Digest, front cover, April 1948 issue. [http://books.google.com/books?id=bi4DAAAAMBAJ&printsec=fro","http://commons.wikimedia.org/wiki/File:Joe_McCarthy.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:1946_St._Louis_Cardinals.png"
"http://upload.wikimedia.org/wikipedia/commons/d/d1/1946_St._Louis_Cardinals.png","02:06, 11 January 2010","http://commons.wikimedia.org/wiki/User:Wizardman","Wizardman (talk | contribs)","http://en.wikipedia.org/wiki/1946_World_Series","{{Information |Description={{en|1=An image of the en:1946 World Series champion St. Louis Cardinals.}} |Source=Baseball Digest, page 65, November 1946 issue. [http://books.google.com/books?id=6bcDAAAAMBAJ&printsec=frontcover&rview=1&source=gbs_nav","http://commons.wikimedia.org/wiki/File:1946_St._Louis_Cardinals.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:George_Kell.png"
"http://upload.wikimedia.org/wikipedia/commons/7/7d/George_Kell.png","20:00, 7 January 2010","http://commons.wikimedia.org/wiki/User:Wizardman","Wizardman (talk | contribs)","http://commons.wikimedia.org/w/index.php?title=Major_League_Baseball&action=edit&redlink=1","{{Information |Description={{en|1=An image of Major League Baseball hall of famer en:George Kell.}} |Source=Baseball Digest, back cover. |Author=Baseball Digest |Date=1946-10 |Permission= |other_versions= }} {{PD-US-not renewed, Baseball Digest p","http://commons.wikimedia.org/wiki/File:George_Kell.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Johnny_Sain_and_Warren_Spahn.png"
"http://upload.wikimedia.org/wikipedia/commons/e/e3/Johnny_Sain_and_Warren_Spahn.png","01:45, 31 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Johnny_Sain","{{Information |Description={{en|1=Boston Braves pitchers en:Johnny Sain (left) and en:Warren Spahn in a 1951 issue of Baseball Digest.}} |Source=*File:Vern_Bickford,_Johnny_Sain,_Warren_Spahn.png |Date=2011-05-31 01:44 (UTC) |Author=*[[:Fi","http://commons.wikimedia.org/wiki/File:Johnny_Sain_and_Warren_Spahn.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:James_Jerome_OToole_full_shot,_circa_1963.jpg"
"http://upload.wikimedia.org/wikipedia/commons/7/7e/James_Jerome_OToole_full_shot%2C_circa_1963.jpg","22:10, 26 August 2009","http://commons.wikimedia.org/wiki/User:Struthious_Bandersnatch","Struthious Bandersnatch (talk | contribs)","{{RetouchedPicture|Text removed.|editor=Struthious Bandersnatch|orig=Baseball Digest July 1963 front cover.jpg}} {{Information |Description=Circa 1963 action shot photograph of American baseball pitcher [[w:Robin James Jerome O'Toole|James Jerome O'Toole","http://commons.wikimedia.org/wiki/File:James_Jerome_OToole_full_shot,_circa_1963.jpg"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Cushioned_cork_center_baseball_schematic_from_Evolution_of_the_Ball.png"
"http://upload.wikimedia.org/wikipedia/commons/a/a5/Cushioned_cork_center_baseball_schematic_from_Evolution_of_the_Ball.png","01:03, 30 September 2009","http://commons.wikimedia.org/wiki/User:Struthious_Bandersnatch","Struthious Bandersnatch (talk | contribs)","http://upload.wikimedia.org/wikipedia/commons/5/59/Evolution_of_the_Ball%2C_Baseball_Digest_July_1963.djvu","{{Information |Description=Cross-section illustration of a cushioned cork baseball from the article 'Evolution of the Ball'. |Source=Google Books - {{cite journal | title = Evolution of the","http://commons.wikimedia.org/wiki/File:Cushioned_cork_center_baseball_schematic_from_Evolution_of_the_Ball.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Curt_Flood_1957.png"
"http://upload.wikimedia.org/wikipedia/commons/1/1a/Curt_Flood_1957.png","03:48, 30 May 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","http://en.wikipedia.org/wiki/Curt_Flood","{{Information |Description ={{en|1=Cincinnati Reds outfielder (and future reserve-clause opponent) en:Curt Flood in a 1957 issue of Baseball Digest.}} |Source =Baseball Digest, back cover, March 1957 issue. [http://books.google.com/books?i","http://commons.wikimedia.org/wiki/File:Curt_Flood_1957.png"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:Felipe_Alou_1963.png"
"http://upload.wikimedia.org/wikipedia/commons/a/a7/Felipe_Alou_1963.png","20:43, 3 June 2011","http://commons.wikimedia.org/wiki/User:Delaywaves","Delaywaves (talk | contribs)","{{Information |Description ={{en|1=San Francisco Giants player {{w|Felipa Alou}} in a 1963 issue of Baseball Digest.}} |Source =Baseball Digest, page 45, February 1963 issue. [http://books.google.com/books?id=cLYDAAAAMBAJ&printsec=frontcover&dq","http://commons.wikimedia.org/wiki/File:Felipe_Alou_1963.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Early_cork_center_baseball_schematic_from_Evolution_of_the_Ball.png"
"http://upload.wikimedia.org/wikipedia/commons/f/f8/Early_cork_center_baseball_schematic_from_Evolution_of_the_Ball.png","07:06, 29 September 2009","http://commons.wikimedia.org/wiki/User:Struthious_Bandersnatch","Struthious Bandersnatch (talk | contribs)","http://upload.wikimedia.org/wikipedia/commons/5/59/Evolution_of_the_Ball%2C_Baseball_Digest_July_1963.djvu","{{Information |Description=Cross-section illustration of an early cork baseball from the article 'Evolution of the Ball'. |Source=Google Books - {{cite journal | title = Evolution of the Ba","http://commons.wikimedia.org/wiki/File:Early_cork_center_baseball_schematic_from_Evolution_of_the_Ball.png"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Ted_Williams_BBall_Digest_May_1949_raw.jpg"
"http://upload.wikimedia.org/wikipedia/commons/1/10/Ted_Williams_BBall_Digest_May_1949_raw.jpg","14:04, 24 February 2012","http://commons.wikimedia.org/wiki/User:Centpacrr","Centpacrr (talk | contribs)","","Clean up as requested; remove tape mark","http://commons.wikimedia.org/wiki/File:Ted_Williams_BBall_Digest_May_1949_raw.jpg"
"http://upload.wikimedia.org/wikipedia/commons/archive/1/10/20120224140429%21Ted_Williams_BBall_Digest_May_1949_raw.jpg","05:24, 13 February 2010","http://commons.wikimedia.org/wiki/User:Staxringold","Staxringold (talk | contribs)","http://commons.wikimedia.org/wiki/Baseball","{{Information |Description={{en|1=An image of Major League Baseball hall of famer en:Ted Williams.}} |Source=Baseball Digest, back cover, May 1949 issue. [http://books.google.com/books?id=6jIDAAAAMBAJ&printsec=frontcover&source=gbs_v2_summary_r&h","http://commons.wikimedia.org/wiki/File:Ted_Williams_BBall_Digest_May_1949_raw.jpg"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:Robin_Evan_Roberts_head_shot,_circa_1963.jpg"
"http://upload.wikimedia.org/wikipedia/commons/7/7f/Robin_Evan_Roberts_head_shot%2C_circa_1963.jpg","20:04, 26 August 2009","http://commons.wikimedia.org/wiki/User:Struthious_Bandersnatch","Struthious Bandersnatch (talk | contribs)","http://en.wikipedia.org/wiki/Robin_Roberts_(baseball)","{{Information |Description=Circa 1963 head shot photograph of American baseball pitcher Robin Evan Roberts wearing a w:Baltimore Orioles cap. |Source=Google Books - {{cite journal | title = The Sudden Change-up | aut","http://commons.wikimedia.org/wiki/File:Robin_Evan_Roberts_head_shot,_circa_1963.jpg"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:WhiteHispanics7.jpg"
"http://upload.wikimedia.org/wikipedia/commons/d/d3/WhiteHispanics7.jpg","01:46, 25 February 2010","http://commons.wikimedia.org/w/index.php?title=User:Wikiscribe&action=edit&redlink=1","Wikiscribe (talk | contribs)","http://commons.wikimedia.org/wiki/Christy_Turlington","{{Information |Description=Linda Ronstadt performing. Taken in New Haven CT at a WPLR Show. Taken in New Haven, CT. Jerry Garcia WPLR Show Publicity photo of Anita Page from ''Stars of the Photoplay'' {{en-Model Christy Turlington at the premiere of","http://commons.wikimedia.org/wiki/File:WhiteHispanics7.jpg"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:WhiteHispanic.jpg"
"http://upload.wikimedia.org/wikipedia/commons/d/d9/WhiteHispanic.jpg","23:38, 17 March 2010","http://commons.wikimedia.org/w/index.php?title=User:Wikiscribe&action=edit&redlink=1","Wikiscribe (talk | contribs)","http://commons.wikimedia.org/wiki/Christy_Turlington","{{Information |Description={{en-Model Christy Turlington at the premiere of '27 Dresses'}} Linda Ronstadt performing. Taken in New Haven CT at a WPLR Show. Publicity photo of Anita Page from ''Stars of the Photoplay'' Taken in New Haven, CT. Jerry Ga","http://commons.wikimedia.org/wiki/File:WhiteHispanic.jpg"
"","Date/Time","","User","","Comment","http://commons.wikimedia.org/wiki/File:WhiteHispanics.jpg"
"http://upload.wikimedia.org/wikipedia/commons/2/25/WhiteHispanics.jpg","01:56, 19 February 2010","http://commons.wikimedia.org/w/index.php?title=User:Wikiscribe&action=edit&redlink=1","Wikiscribe (talk | contribs)","http://commons.wikimedia.org/wiki/Christy_Turlington","{{Information |Description=Linda Ronstadt performing. Taken in New Haven CT at a WPLR Show. Taken in New Haven, CT. Jerry Garcia WPLR Show Publicity photo of Anita Page from ''Stars of the Photoplay'' {{en-Model Christy Turlington at the premiere of","http://commons.wikimedia.org/wiki/File:WhiteHispanics.jpg"
"","Date/Time","","User","Comment","http://commons.wikimedia.org/wiki/File:WRN_2012.pdf"
"http://upload.wikimedia.org/wikipedia/commons/d/d9/WRN_2012.pdf","17:37, 27 February 2013","http://commons.wikimedia.org/wiki/User:DarTar","DarTar (talk | contribs)","User created page with UploadWizard","http://commons.wikimedia.org/wiki/File:WRN_2012.pdf"

